index;value
9084;291
9085;291
9085;291
9086;291
9086;291
9088;290
9088;289
9089;288
9089;288
9090;286
9090;285
9091;284
9091;283
9092;281
9092;280
9093;279
9093;278
9094;277
9094;275
9095;275
9095;274
9096;273
9096;272
9097;272
9097;272
9098;272
9098;272
9099;273
9099;274
9100;275
9100;276
9101;277
9101;279
9102;280
9102;282
9103;283
9103;284
9104;286
9104;287
9105;288
9105;289
9106;289
9106;290
9107;290
9107;290
9108;290
9108;290
9109;290
9109;289
9110;289
9110;289
9111;289
9111;289
9112;289
9112;289
9113;289
9113;289
9114;289
9114;290
9115;290
9115;291
9116;292
9116;293
9117;294
9117;295
9118;297
9118;299
9119;302
9119;305
9120;307
9120;310
9121;313
9121;316
9122;319
9122;322
9123;326
9123;328
9124;331
9124;333
9125;335
9125;337
9126;338
9126;340
9127;340
9127;341
9128;342
9128;342
9129;342
9129;342
9131;342
9131;342
9132;342
9132;341
9133;341
9133;341
9134;340
9134;340
9135;339
9135;338
9136;338
9136;338
9137;337
9137;337
9138;337
9138;337
9139;338
9139;338
9140;340
9140;340
9141;342
9141;343
9142;344
9142;345
9143;346
9143;347
9144;349
9144;349
9145;350
9145;350
9146;350
9146;350
9147;350
9147;349
9148;348
9148;347
9149;346
9149;345
9150;343
9150;342
9151;341
9151;339
9152;338
9152;337
9153;335
9153;334
9154;333
9154;332
9155;331
9155;330
9156;330
9156;329
9157;329
9157;328
9158;328
9158;329
9159;329
9159;330
9160;331
9160;332
9161;333
9161;334
9162;335
9162;336
9163;337
9163;338
9164;339
9164;339
9165;339
9165;339
9166;339
9166;338
9167;337
9167;336
9168;335
9168;334
9169;332
9169;331
9170;330
9170;328
9171;327
9171;325
9172;324
9172;322
9174;321
9174;320
9175;318
9175;317
9176;316
9176;315
9177;315
9177;314
9178;314
9178;314
9179;314
9179;315
9180;316
9180;317
9181;317
9181;319
9182;319
9182;321
9183;322
9183;323
9184;324
9184;325
9185;325
9185;326
9186;326
9186;325
9187;325
9187;324
9188;323
9188;322
9189;321
9189;320
9190;319
9190;317
9191;316
9191;315
9192;313
9192;312
9193;311
9193;309
9194;308
9194;307
9195;306
9195;305
9196;305
9196;304
9197;304
9197;304
9198;304
9198;304
9199;305
9199;306
9200;307
9200;308
9201;309
9201;310
9202;312
9202;313
9203;314
9203;315
9204;316
9204;317
9205;317
9205;318
9206;318
9206;318
9207;317
9207;316
9208;315
9208;314
9209;313
9209;312
9210;311
9210;310
9211;309
9211;307
9212;306
9212;305
9213;304
9213;303
9214;302
9214;301
9216;301
9216;300
9217;300
9217;300
9218;300
9218;300
9219;301
9219;301
9220;302
9220;303
9221;304
9221;306
9222;307
9222;309
9223;310
9223;311
9224;313
9224;314
9225;315
9225;315
9226;316
9226;316
9227;315
9227;315
9228;314
9228;313
9229;312
9229;311
9230;310
9230;309
9231;308
9231;307
9232;306
9232;304
9233;303
9233;302
9234;301
9234;300
9235;299
9235;299
9236;298
9236;298
9237;298
9237;297
9238;297
9238;298
9239;299
9239;300
9240;301
9240;302
9241;304
9241;305
9242;306
9242;308
9243;309
9243;310
9244;311
9244;313
9245;313
9245;313
9246;314
9246;313
9247;312
9247;311
9248;311
9248;310
9249;309
9249;308
9250;307
9250;306
9251;305
9251;303
9252;302
9252;301
9253;300
9253;299
9254;298
9254;297
9255;296
9255;295
9256;295
9256;295
9257;295
9257;294
9259;295
9259;296
9260;297
9260;298
9261;299
9261;300
9262;301
9262;302
9263;304
9263;305
9264;306
9264;307
9265;308
9265;308
9266;308
9266;309
9267;308
9267;308
9268;307
9268;306
9269;304
9269;304
9270;303
9270;301
9271;300
9271;298
9272;297
9272;296
9273;295
9273;293
9274;292
9274;291
9275;290
9275;289
9276;289
9276;288
9277;288
9277;288
9278;288
9278;288
9279;289
9279;290
9280;290
9280;292
9281;293
9281;294
9282;295
9282;296
9283;298
9283;299
9284;300
9284;301
9285;301
9285;301
9286;301
9286;301
9287;301
9287;300
9288;299
9288;298
9289;297
9289;296
9290;294
9290;293
9291;292
9291;291
9292;289
9292;288
9293;287
9293;286
9294;285
9294;284
9295;283
9295;283
9296;282
9296;282
9297;282
9297;282
9298;283
9298;283
9299;284
9299;285
9300;287
9300;288
9302;289
9302;290
9303;292
9303;293
9304;295
9304;295
9305;297
9305;297
9306;298
9306;297
9307;297
9307;297
9308;296
9308;296
9309;295
9309;294
9310;293
9310;292
9311;290
9311;289
9312;288
9312;287
9313;286
9313;285
9314;284
9314;283
9315;282
9315;282
9316;281
9316;281
9317;280
9317;280
9318;280
9318;281
9319;282
9319;283
9320;284
9320;285
9321;286
9321;287
9322;289
9322;290
9323;292
9323;293
9324;294
9324;295
9325;295
9325;296
9326;296
9326;296
9327;295
9327;295
9328;294
9328;293
9329;292
9329;291
9330;290
9330;289
9331;287
9331;286
9332;285
9332;284
9333;283
9333;282
9334;281
9334;280
9335;279
9335;279
9336;279
9336;278
9337;278
9337;278
9338;278
9338;279
9339;280
9339;281
9340;282
9340;284
9341;285
9341;286
9342;288
9342;289
9344;290
9344;292
9345;293
9345;293
9346;294
9346;294
9347;294
9347;293
9348;293
9348;292
9349;291
9349;290
9350;289
9350;288
9351;287
9351;286
9352;285
9352;284
9353;283
9353;282
9354;281
9354;280
9355;279
9355;279
9356;279
9356;278
9357;278
9357;278
9358;278
9358;279
9359;280
9359;281
9360;282
9360;283
9361;285
9361;286
9362;288
9362;289
9363;291
9363;292
9364;293
9364;295
9365;295
9365;296
9366;296
9366;296
9367;296
9367;296
9368;295
9368;294
9369;294
9369;293
9370;292
9370;291
9371;290
9371;289
9372;288
9372;288
9373;286
9373;286
9374;285
9374;284
9375;284
9375;283
9376;283
9376;283
9377;283
9377;283
9378;284
9378;285
9379;286
9379;287
9380;288
9380;290
9381;291
9381;293
9382;295
9382;296
9383;298
9383;299
9384;300
9384;301
9385;301
9385;302
9387;302
9387;302
9388;301
9388;300
9389;299
9389;299
9390;298
9390;297
9391;296
9391;295
9392;294
9392;293
9393;292
9393;291
9394;290
9394;288
9395;288
9395;287
9396;287
9396;287
9397;286
9397;286
9398;286
9398;287
9399;287
9399;288
9400;289
9400;290
9401;292
9401;293
9402;295
9402;296
9403;297
9403;298
9404;300
9404;301
9405;302
9405;302
9406;302
9406;303
9407;302
9407;302
9408;300
9408;300
9409;299
9409;298
9410;297
9410;295
9411;294
9411;293
9412;292
9412;291
9413;289
9413;288
9414;288
9414;287
9415;286
9415;286
9416;285
9416;285
9417;284
9417;284
9418;284
9418;285
9419;286
9419;287
9420;288
9420;289
9421;290
9421;292
9422;293
9422;294
9423;295
9423;297
9424;298
9424;299
9425;299
9425;299
9426;299
9426;299
9427;298
9427;297
9428;296
9428;295
9430;294
9430;293
9431;292
9431;291
9432;290
9432;288
9433;287
9433;286
9434;285
9434;284
9435;283
9435;282
9436;282
9436;281
9437;281
9437;281
9438;281
9438;281
9439;281
9439;282
9440;283
9440;284
9441;285
9441;287
9442;288
9442;289
9443;291
9443;292
9444;293
9444;294
9445;295
9445;296
9446;296
9446;296
9447;295
9447;295
9448;294
9448;293
9449;292
9449;292
9450;290
9450;289
9451;288
9451;287
9452;286
9452;285
9453;283
9453;282
9454;281
9454;280
9455;280
9455;280
9456;279
9456;279
9457;278
9457;279
9458;278
9458;279
9459;280
9459;281
9460;282
9460;284
9461;285
9461;287
9462;288
9462;289
9463;291
9463;292
9464;293
9464;294
9465;295
9465;295
9466;295
9466;295
9467;295
9467;294
9468;293
9468;292
9469;291
9469;290
9470;289
9470;288
9472;287
9472;286
9473;285
9473;283
9474;282
9474;282
9475;281
9475;280
9476;279
9476;279
9477;279
9477;279
9478;279
9478;279
9479;279
9479;281
9480;281
9480;283
9481;284
9481;286
9482;287
9482;288
9483;290
9483;291
9484;293
9484;294
9485;294
9485;295
9486;295
9486;295
9487;295
9487;295
9488;294
9488;294
9489;293
9489;292
9490;291
9490;290
9491;289
9491;288
9492;287
9492;286
9493;285
9493;284
9494;283
9494;282
9495;281
9495;281
9496;281
9496;280
9497;280
9497;280
9498;281
9498;281
9499;282
9499;283
9500;285
9500;286
9501;287
9501;288
9502;290
9502;291
9503;293
9503;294
9504;296
9504;297
9505;297
9505;297
9506;298
9506;298
9507;297
9507;297
9508;296
9508;295
9509;294
9509;293
9510;292
9510;291
9511;290
9511;289
9512;288
9512;287
9513;286
9513;285
9515;284
9515;284
9516;283
9516;283
9517;283
9517;282
9518;282
9518;282
9519;283
9519;284
9520;285
9520;286
9521;287
9521;289
9522;291
9522;292
9523;293
9523;295
9524;296
9524;297
9525;298
9525;299
9526;299
9526;299
9527;299
9527;298
9528;298
9528;297
9529;296
9529;295
9530;294
9530;293
9531;292
9531;291
9532;290
9532;289
9533;288
9533;287
9534;286
9534;285
9535;284
9535;284
9536;283
9536;283
9537;283
9537;283
9538;283
9538;283
9539;284
9539;286
9540;287
9540;288
9541;289
9541;291
9542;292
9542;293
9543;295
9543;296
9544;297
9544;299
9545;299
9545;299
9546;300
9546;299
9547;299
9547;298
9548;297
9548;297
9549;296
9549;295
9550;294
9550;293
9551;292
9551;290
9552;289
9552;288
9553;288
9553;287
9554;286
9554;285
9555;285
9555;284
9556;284
9556;284
9558;284
9558;284
9559;284
9559;285
9560;286
9560;287
9561;289
9561;290
9562;291
9562;293
9563;294
9563;296
9564;297
9564;299
9565;299
9565;300
9566;301
9566;301
9567;301
9567;300
9568;300
9568;299
9569;298
9569;297
9570;297
9570;295
9571;294
9571;294
9572;292
9572;291
9573;290
9573;289
9574;288
9574;287
9575;287
9575;286
9576;286
9576;285
9577;285
9577;285
9578;285
9578;286
9579;287
9579;288
9580;289
9580;290
9581;292
9581;293
9582;295
9582;296
9583;298
9583;299
9584;300
9584;301
9585;302
9585;302
9586;303
9586;303
9587;302
9587;302
9588;301
9588;300
9589;299
9589;298
9590;298
9590;296
9591;295
9591;294
9592;293
9592;292
9593;291
9593;290
9594;290
9594;289
9595;289
9595;288
9596;288
9596;288
9597;287
9597;288
9598;288
9598;289
9600;291
9600;291
9601;293
9601;294
9602;296
9602;297
9603;299
9603;300
9604;302
9604;303
9605;304
9605;305
9606;305
9606;305
9607;305
9607;305
9608;304
9608;303
9609;303
9609;302
9610;301
9610;300
9611;299
9611;298
9612;297
9612;296
9613;295
9613;294
9614;293
9614;292
9615;291
9615;291
9616;291
9616;290
9617;290
9617;290
9618;291
9618;291
9619;292
9619;293
9620;294
9620;296
9621;297
9621;299
9622;300
9622;302
9623;303
9623;304
9624;306
9624;307
9625;307
9625;308
9626;308
9626;308
9627;308
9627;307
9628;306
9628;306
9629;305
9629;304
9630;303
9630;302
9631;301
9631;300
9632;299
9632;298
9633;297
9633;296
9634;295
9634;294
9635;294
9635;293
9636;293
9636;293
9637;293
9637;293
9638;294
9638;295
9639;296
9639;297
9640;298
9640;300
9641;301
9641;303
9643;304
9643;305
9644;307
9644;308
9645;309
9645;310
9646;310
9646;311
9647;310
9647;310
9648;309
9648;309
9649;308
9649;307
9650;306
9650;305
9651;304
9651;303
9652;302
9652;301
9653;300
9653;299
9654;298
9654;297
9655;296
9655;296
9656;296
9656;295
9657;294
9657;295
9658;295
9658;295
9659;296
9659;297
9660;298
9660;300
9661;301
9661;302
9662;304
9662;305
9663;307
9663;308
9664;309
9664;310
9665;311
9665;311
9666;312
9666;311
9667;311
9667;311
9668;310
9668;309
9669;308
9669;307
9670;306
9670;305
9671;304
9671;303
9672;302
9672;301
9673;300
9673;299
9674;298
9674;297
9675;296
9675;296
9676;295
9676;295
9677;295
9677;295
9678;296
9678;296
9679;297
9679;298
9680;300
9680;301
9681;302
9681;304
9682;305
9682;306
9683;308
9683;309
9684;310
9684;311
9686;311
9686;311
9687;311
9687;311
9688;310
9688;309
9689;309
9689;307
9690;306
9690;305
9691;304
9691;304
9692;302
9692;301
9693;300
9693;299
9694;298
9694;297
9695;296
9695;296
9696;295
9696;295
9697;295
9697;295
9698;295
9698;295
9699;296
9699;297
9700;298
9700;299
9701;301
9701;302
9702;304
9702;305
9703;306
9703;308
9704;309
9704;310
9705;311
9705;311
9706;311
9706;311
9707;311
9707;310
9708;310
9708;309
9709;308
9709;307
9710;306
9710;305
9711;304
9711;303
9712;302
9712;301
9713;301
9713;299
9714;298
9714;298
9715;297
9715;297
9716;297
9716;297
9717;297
9717;297
9718;297
9718;298
9719;299
9719;300
9720;302
9720;303
9721;305
9721;306
9722;307
9722;309
9723;310
9723;312
9724;313
9724;314
9725;314
9725;314
9726;315
9726;314
9728;314
9728;313
9729;312
9729;311
9730;311
9730;310
9731;309
9731;308
9732;307
9732;305
9733;304
9733;303
9734;302
9734;301
9735;300
9735;300
9736;299
9736;299
9737;299
9737;298
9738;299
9738;299
9739;300
9739;301
9740;302
9740;303
9741;304
9741;305
9742;307
9742;309
9743;310
9743;311
9744;313
9744;314
9745;314
9745;315
9746;315
9746;315
9747;315
9747;314
9748;313
9748;312
9749;312
9749;311
9750;309
9750;309
9751;307
9751;306
9752;305
9752;304
9753;303
9753;302
9754;301
9754;300
9755;299
9755;298
9756;298
9756;298
9757;297
9757;298
9758;298
9758;298
9759;299
9759;300
9760;301
9760;303
9761;304
9761;305
9762;307
9762;308
9763;309
9763;310
9764;311
9764;312
9765;313
9765;313
9766;313
9766;312
9767;312
9767;311
9768;310
9768;309
9769;308
9769;307
9771;306
9771;305
9772;304
9772;302
9773;302
9773;300
9774;299
9774;298
9775;297
9775;297
9776;296
9776;295
9777;295
9777;295
9778;295
9778;295
9779;296
9779;296
9780;297
9780;299
9781;300
9781;301
9782;302
9782;303
9783;305
9783;306
9784;307
9784;308
9785;309
9785;310
9786;310
9786;310
9787;309
9787;309
9788;308
9788;307
9789;306
9789;305
9790;304
9790;303
9791;302
9791;301
9792;299
9792;298
9793;297
9793;296
9794;295
9794;294
9795;294
9795;293
9796;292
9796;292
9797;292
9797;292
9798;292
9798;292
9799;293
9799;294
9800;295
9800;297
9801;298
9801;299
9802;301
9802;302
9803;303
9803;304
9804;305
9804;306
9805;307
9805;307
9806;307
9806;307
9807;306
9807;305
9808;305
9808;304
9809;303
9809;302
9810;300
9810;299
9811;298
9811;297
9812;296
9812;295
9814;294
9814;293
9815;292
9815;291
9816;290
9816;290
9817;289
9817;289
9818;289
9818;289
9819;289
9819;290
9820;292
9820;293
9821;293
9821;295
9822;296
9822;298
9823;298
9823;300
9824;301
9824;302
9825;303
9825;303
9826;303
9826;303
9827;302
9827;302
9828;301
9828;299
9829;298
9829;297
9830;296
9830;295
9831;293
9831;292
9832;291
9832;289
9833;288
9833;287
9834;286
9834;285
9835;284
9835;284
9836;283
9836;283
9837;282
9837;283
9838;283
9838;284
9839;285
9839;286
9840;288
9840;289
9841;291
9841;293
9842;295
9842;297
9843;299
9843;301
9844;303
9844;305
9845;306
9845;307
9846;309
9846;309
9847;310
9847;310
9848;310
9848;311
9849;311
9849;311
9850;311
9850;311
9851;312
9851;312
9852;312
9852;312
9853;313
9853;313
9854;313
9854;314
9856;316
9856;317
9857;318
9857;319
9858;320
9858;322
9859;324
9859;327
9860;329
9860;331
9861;334
9861;336
9862;339
9862;342
9863;344
9863;346
9864;348
9864;350
9865;352
9865;353
9866;353
9866;354
9867;354
9867;354
9868;353
9868;353
9869;352
9869;351
9870;349
9870;348
9871;347
9871;346
9872;344
9872;343
9873;341
9873;340
9874;339
9874;338
9875;337
9875;336
9876;335
9876;335
9877;334
9877;334
9878;333
9878;334
9879;334
9879;335
9880;336
9880;336
9881;337
9881;338
9882;339
9882;340
9883;341
9883;342
9884;343
9884;344
9885;344
9885;343
9886;343
9886;343
9887;342
9887;341
9888;340
9888;338
9889;337
9889;335
9890;334
9890;333
9891;331
9891;329
9892;328
9892;326
9893;325
9893;323
9894;322
9894;321
9895;320
9895;319
9896;318
9896;317
9897;317
9897;317
9899;317
9899;317
9900;318
9900;318
9901;319
9901;320
9902;321
9902;322
9903;323
9903;324
9904;324
9904;325
9905;326
9905;326
9906;325
9906;325
9907;324
9907;323
9908;322
9908;321
9909;320
9909;318
9910;317
9910;315
9911;314
9911;312
9912;310
9912;309
9913;307
9913;306
9914;305
9914;303
9915;302
9915;301
9916;300
9916;299
9917;299
9917;298
9918;298
9918;298
9919;299
9919;299
9920;300
9920;301
9921;302
9921;303
9922;304
9922;305
9923;306
9923;307
9924;308
9924;309
9925;309
9925;309
9926;309
9926;308
9927;307
9927;306
9928;305
9928;304
9929;303
9929;302
9930;301
9930;299
9931;298
9931;296
9932;295
9932;294
9933;292
9933;291
9934;290
9934;289
9935;288
9935;288
9936;287
9936;287
9937;286
9937;286
9938;287
9938;287
9939;288
9939;289
9940;290
9940;291
9942;293
9942;294
9943;295
9943;296
9944;297
9944;298
9945;299
9945;300
9946;300
9946;300
9947;300
9947;300
9948;298
9948;298
9949;297
9949;296
9950;295
9950;294
9951;293
9951;292
9952;290
9952;289
9953;288
9953;287
9954;286
9954;285
9955;284
9955;283
9956;283
9956;283
9957;282
9957;282
9958;282
9958;282
9959;283
9959;284
9960;285
9960;286
9961;288
9961;289
9962;290
9962;292
9963;293
9963;294
9964;295
9964;297
9965;297
9965;297
9966;298
9966;298
9967;297
9967;297
9968;295
9968;295
9969;294
9969;293
9970;292
9970;291
9971;290
9971;289
9972;288
9972;287
9973;286
9973;285
9974;284
9974;283
9975;283
9975;282
9976;282
9976;281
9977;281
9977;281
9978;282
9978;283
9979;284
9979;285
9980;286
9980;288
9981;289
9981;290
9982;292
9982;293
9984;295
9984;296
9985;297
9985;298
9986;298
9986;298
9987;298
9987;298
9988;297
9988;296
9989;296
9989;295
9990;294
9990;293
9991;292
9991;291
9992;290
9992;289
9993;288
9993;287
9994;286
9994;285
9995;284
9995;283
9996;283
9996;283
9997;282
9997;282
9998;282
9998;283
9999;283
9999;284
10000;286
10001;287
10001;288
10002;290
10002;291
10003;293
10003;294
10004;296
10004;297
10005;298
10005;298
10006;298
10007;299
10007;298
10008;298
10008;297
10009;296
10009;295
10010;294
10010;293
10011;292
10011;290
10012;289
10012;288
10013;287
10014;286
10014;285
10015;284
10015;283
10016;283
10016;283
10017;283
10017;283
10018;283
10018;284
10019;285
10020;286
10020;287
10021;289
10021;291
10022;292
10022;294
10023;295
10023;297
10024;298
10024;299
10025;299
10027;299
10027;299
10028;299
10028;298
10029;298
10029;297
10030;296
10030;295
10031;293
10031;293
10032;291
10032;290
10033;289
10034;288
10034;287
10035;286
10035;286
10036;285
10036;285
10037;284
10037;284
10038;284
10038;285
10039;286
10040;286
10040;288
10041;289
10041;290
10042;292
10042;294
10043;295
10043;297
10044;299
10044;300
10045;301
10046;301
10046;302
10047;302
10047;301
10048;301
10048;300
10049;299
10049;299
10050;297
10050;296
10051;295
10051;294
10052;293
10053;292
10053;291
10054;290
10054;289
10055;289
10055;288
10056;288
10056;288
10057;287
10057;288
10058;288
10059;289
10059;290
10060;291
10060;293
10061;294
10061;296
10062;298
10062;299
10063;301
10063;302
10064;303
10065;304
10065;305
10066;305
10066;305
10067;305
10067;304
10068;304
10068;303
10070;302
10070;301
10071;300
10071;299
10072;298
10073;297
10073;296
10074;295
10074;294
10075;293
10075;292
10076;292
10076;291
10077;291
10077;291
10078;291
10079;292
10079;293
10080;294
10080;295
10081;297
10081;298
10082;300
10082;302
10083;303
10083;305
10084;306
10085;308
10085;309
10086;309
10086;310
10087;310
10087;310
10088;309
10088;308
10089;308
10089;307
10090;306
10090;305
10091;304
10092;303
10092;302
10093;301
10093;300
10094;299
10094;298
10095;297
10095;297
10096;297
10096;297
10097;297
10098;297
10098;297
10099;299
10099;300
10100;301
10100;303
10101;304
10101;306
10102;308
10102;309
10103;311
10104;313
10104;314
10105;314
10105;314
10106;314
10106;314
10107;314
10107;314
10108;314
10108;313
10109;312
10109;312
10110;311
10112;311
10112;311
10113;310
10113;310
10114;310
10114;309
10115;309
10115;309
10116;309
10116;309
10117;309
10118;309
10118;309
10119;309
10119;310
10120;311
10120;311
10121;312
10121;313
10122;314
10122;314
10123;315
10124;315
10124;316
10125;317
10125;317
10126;316
10126;317
10127;316
10127;316
10128;316
10128;315
10129;314
10129;314
10130;313
10131;313
10131;312
10132;311
10132;311
10133;310
10133;310
10134;309
10134;309
10135;308
10135;308
10136;308
10137;308
10137;308
10138;308
10138;308
10139;308
10139;309
10140;310
10140;310
10141;311
10141;311
10142;312
10143;312
10143;313
10144;313
10144;313
10145;313
10145;313
10146;313
10146;313
10147;312
10147;311
10148;311
10148;310
10149;309
10150;309
10150;308
10151;308
10151;306
10152;306
10152;305
10153;304
10153;304
10155;303
10155;303
10156;303
10157;302
10157;302
10158;302
10158;302
10159;302
10159;303
10160;303
10160;304
10161;304
10161;305
10162;305
10163;306
10163;306
10164;307
10164;307
10165;307
10165;307
10166;307
10166;307
10167;307
10167;306
10168;305
10168;305
10169;304
10170;303
10170;303
10171;302
10171;301
10172;300
10172;300
10173;299
10173;298
10174;298
10174;297
10175;297
10176;297
10176;296
10177;296
10177;296
10178;296
10178;296
10179;297
10179;298
10180;298
10180;299
10181;299
10182;300
10182;301
10183;302
10183;303
10184;304
10184;304
10185;305
10185;305
10186;305
10186;304
10187;303
10187;302
10188;301
10189;300
10189;298
10190;297
10190;296
10191;294
10191;293
10192;291
10192;290
10193;288
10193;287
10194;286
10195;285
10195;284
10196;283
10196;283
10198;283
10198;282
10199;282
10199;283
10200;284
10200;285
10201;286
10202;287
10202;288
10203;290
10203;291
10204;293
10204;294
10205;295
10205;296
10206;296
10206;296
10207;296
10207;295
10208;294
10209;293
10209;292
10210;291
10210;290
10211;289
10211;288
10212;286
10212;285
10213;284
10213;283
10214;281
10215;280
10215;280
10216;279
10216;278
10217;278
10217;278
10218;277
10218;278
10219;278
10219;279
10220;281
10221;282
10221;283
10222;285
10222;287
10223;288
10223;289
10224;291
10224;292
10225;293
10225;293
10226;293
10226;293
10227;293
10228;292
10228;291
10229;290
10229;289
10230;288
10230;287
10231;286
10231;285
10232;283
10232;283
10233;281
10234;280
10234;279
10235;278
10235;278
10236;277
10236;277
10237;277
10237;277
10238;277
10238;278
10240;279
10241;280
10241;281
10242;283
10242;285
10243;286
10243;288
10244;289
10244;291
10245;292
10245;293
10246;293
10246;294
10247;294
10248;293
10248;292
10249;292
10249;291
10250;290
10250;288
10251;288
10251;286
10252;285
10252;284
10253;283
10254;282
10254;281
10255;280
10255;279
10256;279
10256;278
10257;278
10257;278
10258;278
10258;278
10259;279
10260;280
10260;281
10261;283
10261;285
10262;286
10262;287
10263;289
10263;290
10264;292
10264;293
10265;294
10265;295
10266;295
10267;295
10267;294
10268;293
10268;293
10269;292
10269;291
10270;290
10270;289
10271;288
10271;286
10272;285
10273;284
10273;283
10274;282
10274;281
10275;280
10275;280
10276;279
10276;279
10277;279
10277;279
10278;280
10279;280
10279;281
10280;283
10280;284
10281;286
10281;287
10283;289
10283;290
10284;292
10284;293
10285;295
10286;295
10286;296
10287;296
10287;296
10288;296
10288;295
10289;294
10289;293
10290;292
10290;291
10291;290
10291;289
10292;288
10293;287
10293;286
10294;284
10294;283
10295;282
10295;282
10296;282
10296;281
10297;281
10297;280
10298;281
10299;281
10299;282
10300;283
10300;285
10301;286
10301;288
10302;289
10302;291
10303;293
10303;294
10304;296
10305;297
10305;298
10306;298
10306;299
10307;299
10307;298
10308;297
10308;297
10309;296
10309;295
10310;294
10310;293
10311;292
10312;291
10312;290
10313;289
10313;288
10314;287
10314;286
10315;285
10315;284
10316;284
10316;284
10317;284
10318;284
10318;285
10319;286
10319;287
10320;288
10320;290
10321;291
10321;293
10322;294
10322;296
10323;298
10324;299
10324;301
10326;302
10326;302
10327;302
10327;302
10328;302
10328;301
10329;300
10329;300
10330;299
10330;297
10331;297
10332;295
10332;294
10333;293
10333;292
10334;291
10334;290
10335;289
10335;289
10336;288
10336;288
10337;288
10338;288
10338;288
10339;288
10339;289
10340;291
10340;292
10341;293
10341;295
10342;297
10342;298
10343;300
10344;302
10344;303
10345;304
10345;305
10346;306
10346;306
10347;306
10347;306
10348;305
10348;304
10349;303
10349;303
10350;302
10351;300
10351;299
10352;298
10352;297
10353;296
10353;295
10354;294
10354;293
10355;293
10355;292
10356;292
10357;292
10357;291
10358;291
10358;292
10359;293
10359;294
10360;296
10360;297
10361;299
10361;300
10362;302
10363;303
10363;305
10364;307
10364;308
10365;309
10365;310
10366;310
10366;309
10368;309
10368;309
10369;308
10369;307
10370;306
10371;305
10371;304
10372;303
10372;302
10373;301
10373;299
10374;299
10374;297
10375;296
10375;296
10376;295
10377;295
10377;295
10378;294
10378;295
10379;296
10379;296
10380;298
10380;299
10381;300
10381;302
10382;304
10383;305
10383;307
10384;308
10384;310
10385;311
10385;312
10386;312
10386;312
10387;312
10387;312
10388;311
10388;310
10389;310
10390;309
10390;308
10391;307
10391;305
10392;304
10392;303
10393;302
10393;301
10394;300
10394;299
10395;298
10396;297
10396;297
10397;297
10397;297
10398;297
10398;298
10399;299
10399;300
10400;301
10400;303
10401;304
10402;306
10402;307
10403;309
10403;311
10404;312
10404;313
10405;314
10405;314
10406;314
10406;314
10407;314
10407;313
10408;312
10409;311
10409;310
10411;309
10411;308
10412;307
10412;305
10413;304
10413;303
10414;302
10414;301
10415;300
10416;299
10416;299
10417;298
10417;298
10418;298
10418;298
10419;299
10419;299
10420;301
10420;302
10421;303
10422;305
10422;306
10423;308
10423;309
10424;311
10424;313
10425;314
10425;315
10426;315
10426;315
10427;315
10427;315
10428;314
10429;314
10429;312
10430;312
10430;311
10431;309
10431;308
10432;307
10432;306
10433;305
10433;304
10434;303
10435;302
10435;301
10436;301
10436;300
10437;300
10437;300
10438;300
10438;301
10439;302
10439;303
10440;304
10441;306
10441;307
10442;309
10442;311
10443;312
10443;314
10444;315
10444;317
10445;318
10445;318
10446;318
10446;318
10447;318
10448;317
10448;316
10449;315
10449;315
10450;313
10450;313
10451;312
10451;310
10452;309
10452;308
10454;307
10455;306
10455;306
10456;305
10456;304
10457;304
10457;304
10458;303
10458;304
10459;305
10459;306
10460;307
10461;309
10461;310
10462;312
10462;313
10463;315
10463;317
10464;318
10464;320
10465;321
10465;322
10466;323
10466;323
10467;323
10468;322
10468;321
10469;321
10469;319
10470;319
10470;318
10471;316
10471;315
10472;314
10472;313
10473;312
10474;311
10474;309
10475;308
10475;308
10476;307
10476;307
10477;307
10477;306
10478;306
10478;307
10479;308
10480;309
10480;310
10481;312
10481;313
10482;315
10482;316
10483;318
10483;319
10484;320
10484;322
10485;322
10485;323
10486;323
10487;322
10487;322
10488;321
10488;320
10489;319
10489;318
10490;317
10490;315
10491;314
10491;313
10492;311
10493;310
10493;309
10494;308
10494;307
10496;306
10496;305
10497;304
10497;304
10498;304
10498;304
10499;305
10500;306
10500;307
10501;308
10501;309
10502;311
10502;312
10503;314
10503;315
10504;316
10504;318
10505;319
10505;319
10506;319
10507;319
10507;319
10508;319
10508;318
10509;317
10509;316
10510;315
10510;313
10511;312
10511;311
10512;310
10513;308
10513;307
10514;306
10514;305
10515;304
10515;303
10516;303
10516;302
10517;302
10517;302
10518;301
10519;302
10519;303
10520;304
10520;305
10521;307
10521;308
10522;309
10522;311
10523;312
10523;314
10524;315
10524;316
10525;317
10526;317
10526;318
10527;317
10527;316
10528;316
10528;315
10529;314
10529;313
10530;311
10530;310
10531;309
10532;307
10532;306
10533;305
10533;304
10534;303
10534;302
10535;301
10535;301
10536;300
10536;300
10537;300
10539;300
10539;300
10540;301
10540;302
10541;304
10541;305
10542;306
10542;308
10543;310
10543;311
10544;313
10544;314
10545;315
10546;316
10546;316
10547;316
10547;316
10548;316
10548;314
10549;314
10549;313
10550;311
10550;310
10551;309
10552;308
10552;307
10553;305
10553;304
10554;303
10554;302
10555;301
10555;300
10556;300
10556;299
10557;299
10558;298
10558;299
10559;299
10559;299
10560;300
10560;302
10561;303
10561;304
10562;306
