value,index
296,14807
296,14808
295,14808
296,14809
295,14809
295,14810
294,14810
294,14811
294,14812
293,14812
293,14813
293,14813
292,14814
292,14814
292,14815
291,14815
291,14816
291,14816
291,14817
290,14817
291,14818
291,14819
291,14819
291,14820
291,14820
292,14821
292,14821
293,14822
294,14822
294,14823
295,14823
295,14824
296,14825
296,14825
297,14826
297,14826
297,14827
297,14827
297,14828
297,14828
296,14829
296,14829
296,14830
296,14831
295,14831
295,14832
295,14832
294,14833
294,14833
294,14834
293,14834
293,14835
293,14835
293,14836
292,14836
292,14837
292,14838
292,14838
292,14839
293,14839
293,14840
293,14840
294,14841
295,14841
295,14842
296,14842
297,14843
297,14844
297,14844
298,14845
298,14845
299,14846
299,14846
299,14848
299,14848
299,14849
299,14849
298,14850
298,14851
297,14851
297,14852
297,14852
296,14853
296,14853
296,14854
295,14854
295,14855
294,14855
294,14856
294,14856
294,14857
294,14858
294,14858
294,14859
294,14859
295,14860
295,14860
295,14861
296,14861
296,14862
297,14862
297,14863
298,14864
298,14864
299,14865
299,14865
300,14866
300,14866
300,14867
300,14867
300,14868
300,14868
300,14869
300,14870
299,14870
299,14871
298,14871
298,14872
298,14872
297,14873
297,14873
297,14874
296,14874
296,14875
296,14875
296,14876
295,14877
295,14877
295,14878
295,14878
295,14879
295,14879
296,14880
297,14880
297,14881
297,14881
298,14882
299,14883
299,14883
299,14884
300,14884
301,14885
301,14885
302,14886
301,14886
301,14887
301,14887
301,14888
301,14889
301,14889
300,14891
300,14891
299,14892
299,14892
299,14893
298,14893
297,14894
297,14894
297,14895
297,14895
296,14896
296,14897
296,14897
296,14898
296,14898
296,14899
296,14899
296,14900
297,14900
297,14901
297,14901
298,14902
298,14903
299,14903
299,14904
300,14904
300,14905
301,14905
301,14906
301,14906
301,14907
301,14907
301,14908
301,14909
301,14909
301,14910
300,14910
300,14911
300,14911
299,14912
299,14912
298,14913
298,14913
297,14914
297,14914
296,14915
296,14916
296,14916
296,14917
296,14917
295,14918
295,14918
295,14919
295,14919
296,14920
296,14920
297,14921
297,14922
298,14922
298,14923
299,14923
299,14924
300,14924
301,14925
301,14925
301,14926
301,14926
302,14927
301,14928
301,14928
302,14929
301,14929
300,14930
300,14930
300,14931
300,14931
299,14932
299,14932
298,14934
298,14934
297,14935
298,14936
297,14936
297,14937
297,14937
297,14938
297,14938
297,14939
297,14939
297,14940
298,14940
298,14941
299,14942
299,14942
300,14943
300,14943
301,14944
302,14944
302,14945
303,14945
303,14946
304,14946
304,14947
304,14948
304,14948
304,14949
304,14949
304,14950
304,14950
303,14951
303,14951
303,14952
302,14952
302,14953
302,14953
302,14954
301,14955
301,14955
301,14956
301,14956
301,14957
301,14957
301,14958
301,14958
301,14959
302,14959
302,14960
303,14961
303,14961
304,14962
305,14962
306,14963
306,14963
306,14964
308,14964
308,14965
308,14965
308,14966
309,14967
309,14967
309,14968
308,14968
308,14969
308,14969
308,14970
307,14970
307,14971
307,14971
306,14972
306,14972
305,14973
305,14974
305,14974
304,14976
304,14976
304,14977
304,14977
304,14978
304,14978
303,14979
303,14979
304,14980
304,14981
305,14981
305,14982
305,14982
306,14983
306,14983
307,14984
308,14984
308,14985
309,14985
309,14986
309,14987
309,14987
309,14988
309,14988
309,14989
308,14989
308,14990
308,14990
307,14991
307,14991
306,14992
306,14992
305,14993
304,14994
304,14994
304,14995
303,14995
303,14996
302,14996
302,14997
302,14997
302,14998
302,14998
302,14999
302,15000
303,15000
303,15001
303,15001
304,15002
304,15002
304,15003
305,15003
305,15004
306,15004
306,15005
307,15006
307,15006
307,15007
306,15007
306,15008
306,15008
306,15009
305,15009
305,15010
304,15010
304,15011
304,15011
303,15012
302,15013
302,15013
302,15014
301,15014
301,15015
300,15015
301,15016
300,15016
300,15017
300,15017
300,15019
299,15020
300,15020
300,15021
301,15021
301,15022
301,15022
302,15023
302,15023
303,15024
303,15024
304,15025
304,15026
304,15026
304,15027
304,15027
304,15028
304,15028
304,15029
304,15029
303,15030
303,15030
302,15031
302,15031
302,15032
301,15033
301,15033
300,15034
300,15034
299,15035
299,15035
299,15036
298,15036
298,15037
298,15037
298,15038
298,15039
298,15039
298,15040
298,15040
299,15041
299,15041
300,15042
300,15042
301,15043
301,15043
302,15044
302,15045
303,15045
303,15046
303,15046
303,15047
304,15047
303,15048
303,15048
303,15049
302,15049
302,15050
302,15050
302,15051
301,15052
301,15052
300,15053
300,15053
299,15054
299,15054
299,15055
298,15055
298,15056
298,15056
298,15057
297,15058
297,15058
297,15059
297,15059
298,15060
298,15060
298,15062
299,15062
299,15063
299,15063
300,15064
300,15065
300,15065
301,15066
301,15066
300,15067
300,15067
300,15068
300,15068
299,15069
299,15069
299,15070
298,15070
297,15071
297,15072
296,15072
296,15073
296,15073
295,15074
295,15074
295,15075
294,15075
294,15076
294,15076
294,15077
295,15078
295,15078
296,15079
297,15079
298,15080
299,15080
301,15081
302,15081
303,15082
305,15082
307,15083
309,15084
310,15084
312,15085
314,15085
315,15086
317,15086
319,15087
320,15087
322,15088
323,15088
324,15089
326,15089
327,15090
328,15091
329,15091
331,15092
332,15092
334,15093
335,15093
337,15094
338,15094
340,15095
341,15095
343,15096
345,15097
346,15097
348,15098
349,15098
351,15099
352,15099
354,15100
355,15100
357,15101
358,15101
360,15102
361,15104
362,15104
363,15105
363,15105
364,15106
364,15106
364,15107
364,15107
364,15108
364,15108
363,15109
363,15109
362,15110
362,15111
361,15111
361,15112
360,15112
359,15113
359,15113
358,15114
357,15114
356,15115
356,15115
355,15116
354,15117
354,15117
354,15118
353,15118
353,15119
352,15119
352,15120
352,15120
352,15121
353,15121
352,15122
353,15123
353,15123
353,15124
353,15124
353,15125
353,15125
353,15126
353,15126
352,15127
352,15127
351,15128
351,15128
350,15129
349,15130
348,15130
348,15131
347,15131
346,15132
345,15132
344,15133
343,15133
342,15134
342,15134
341,15135
340,15136
339,15136
339,15137
338,15137
338,15138
337,15138
337,15139
336,15139
336,15140
336,15140
336,15141
336,15142
337,15142
336,15143
336,15143
337,15144
336,15144
337,15145
336,15145
336,15147
336,15147
335,15148
334,15148
334,15149
333,15150
332,15150
331,15151
331,15151
330,15152
329,15152
328,15153
327,15153
326,15154
326,15154
325,15155
324,15156
323,15156
323,15157
322,15157
322,15158
321,15158
321,15159
320,15159
320,15160
321,15160
320,15161
320,15162
321,15162
320,15163
321,15163
321,15164
321,15164
321,15165
321,15165
321,15166
321,15166
320,15167
320,15167
320,15168
319,15169
318,15169
318,15170
317,15170
316,15171
316,15171
315,15172
314,15172
313,15173
313,15173
312,15174
312,15175
311,15175
310,15176
309,15176
309,15177
309,15177
308,15178
308,15178
308,15179
308,15179
308,15180
308,15181
309,15181
309,15182
309,15182
309,15183
310,15183
310,15184
311,15184
311,15185
311,15185
311,15186
311,15186
311,15187
310,15188
310,15188
309,15190
309,15190
309,15191
308,15191
307,15192
307,15192
307,15193
306,15193
305,15194
305,15195
305,15195
304,15196
304,15196
303,15197
303,15197
303,15198
303,15198
302,15199
303,15199
303,15200
303,15201
303,15201
304,15202
304,15202
305,15203
305,15203
306,15204
306,15204
306,15205
307,15205
307,15206
307,15206
307,15207
307,15208
307,15208
306,15209
306,15209
306,15210
305,15210
305,15211
304,15211
304,15212
304,15212
303,15213
303,15214
302,15214
302,15215
302,15215
301,15216
301,15216
301,15217
301,15217
300,15218
300,15218
300,15219
301,15220
301,15220
301,15221
302,15221
302,15222
303,15222
304,15223
304,15223
304,15224
305,15224
305,15225
306,15225
305,15226
306,15227
305,15227
306,15228
306,15228
305,15229
305,15229
304,15230
304,15230
304,15232
303,15232
303,15233
302,15234
302,15234
302,15235
301,15235
301,15236
301,15236
300,15237
300,15237
300,15238
300,15238
299,15239
300,15240
300,15240
300,15241
300,15241
301,15242
301,15242
302,15243
302,15243
303,15244
303,15244
303,15245
304,15245
304,15246
304,15247
304,15247
304,15248
304,15248
304,15249
304,15249
303,15250
303,15250
302,15251
302,15251
301,15252
301,15253
300,15253
300,15254
299,15254
299,15255
299,15255
298,15256
298,15256
298,15257
297,15257
297,15258
297,15259
297,15259
297,15260
297,15260
298,15261
298,15261
299,15262
299,15262
299,15263
300,15263
300,15264
301,15264
301,15265
301,15266
301,15266
301,15267
301,15267
301,15268
301,15268
300,15269
299,15269
299,15270
299,15270
298,15271
298,15272
297,15272
296,15273
296,15273
296,15275
295,15275
295,15276
294,15276
294,15277
294,15277
294,15278
293,15279
293,15279
294,15280
293,15280
294,15281
294,15281
294,15282
295,15282
296,15283
296,15283
297,15284
297,15284
298,15285
298,15286
298,15286
298,15287
298,15287
298,15288
298,15288
298,15289
297,15289
297,15290
296,15290
296,15291
296,15292
295,15292
294,15293
294,15293
294,15294
293,15294
293,15295
293,15295
292,15296
292,15296
291,15297
291,15298
291,15298
291,15299
291,15299
292,15300
292,15300
293,15301
293,15301
294,15302
295,15302
295,15303
295,15303
296,15304
296,15305
297,15305
297,15306
297,15306
297,15307
297,15307
297,15308
297,15308
297,15309
297,15309
296,15310
296,15311
296,15311
295,15312
295,15312
294,15313
294,15313
294,15314
293,15314
293,15315
293,15315
293,15316
292,15318
292,15318
292,15319
292,15319
293,15320
293,15320
294,15321
294,15321
294,15322
295,15322
295,15323
296,15323
297,15324
297,15325
298,15325
298,15326
299,15326
299,15327
299,15327
299,15328
299,15328
299,15329
299,15329
299,15330
299,15331
299,15331
298,15332
298,15332
298,15333
297,15333
297,15334
297,15334
297,15335
297,15335
296,15336
296,15337
296,15337
296,15338
297,15338
297,15339
297,15339
297,15340
298,15340
299,15341
299,15341
300,15342
300,15342
301,15343
302,15344
302,15344
303,15345
304,15345
304,15346
304,15346
304,15347
304,15347
305,15348
304,15348
304,15349
304,15350
304,15350
304,15351
304,15351
303,15352
303,15352
303,15353
302,15353
302,15354
302,15354
302,15355
302,15356
301,15356
301,15357
301,15357
301,15358
301,15358
302,15360
302,15360
302,15361
303,15361
303,15362
304,15362
304,15363
305,15364
305,15364
306,15365
307,15365
307,15366
307,15366
307,15367
308,15367
308,15368
308,15368
308,15369
307,15370
307,15370
306,15371
306,15371
306,15372
306,15372
305,15373
304,15373
305,15374
304,15374
304,15375
303,15376
303,15376
303,15377
303,15377
302,15378
302,15378
302,15379
303,15379
303,15380
303,15380
303,15381
304,15381
304,15382
305,15383
306,15383
306,15384
306,15384
307,15385
307,15385
308,15386
307,15386
308,15387
308,15387
308,15388
307,15389
307,15389
307,15390
306,15390
306,15391
306,15391
304,15392
304,15392
304,15393
303,15393
303,15394
303,15395
302,15395
301,15396
301,15396
301,15397
301,15397
301,15398
301,15398
301,15399
301,15399
301,15400
302,15400
302,15401
302,15403
303,15403
303,15404
304,15404
304,15405
305,15405
305,15406
305,15406
305,15407
305,15407
305,15408
305,15409
305,15409
305,15410
304,15410
304,15411
303,15411
303,15412
303,15412
302,15413
301,15413
301,15414
300,15415
300,15415
300,15416
299,15416
299,15417
299,15417
299,15418
298,15418
298,15419
299,15419
299,15420
299,15420
299,15421
300,15422
300,15422
300,15423
301,15423
302,15424
302,15424
302,15425
303,15425
303,15426
303,15426
304,15427
303,15428
303,15428
303,15429
302,15429
302,15430
302,15430
301,15431
301,15431
300,15432
300,15432
299,15433
299,15434
298,15434
298,15435
297,15435
297,15436
297,15436
297,15437
296,15437
296,15438
296,15438
296,15439
296,15439
297,15440
297,15441
298,15441
298,15442
299,15442
299,15443
299,15443
300,15444
300,15444
301,15446
301,15446
301,15447
301,15448
301,15448
301,15449
300,15449
300,15450
300,15450
299,15451
299,15451
298,15452
298,15452
297,15453
297,15454
296,15454
296,15455
295,15455
295,15456
295,15456
294,15457
294,15457
294,15458
294,15458
294,15459
294,15459
294,15460
295,15461
295,15461
295,15462
296,15462
297,15463
297,15463
297,15464
297,15464
298,15465
298,15465
299,15466
299,15467
299,15467
299,15468
299,15468
298,15469
298,15469
298,15470
297,15470
297,15471
296,15471
295,15472
295,15473
295,15473
294,15474
294,15474
293,15475
293,15475
293,15476
293,15476
292,15477
292,15477
292,15478
292,15478
292,15479
292,15480
293,15480
293,15481
293,15481
294,15482
294,15482
295,15483
295,15483
295,15484
296,15484
297,15485
297,15486
297,15486
297,15488
297,15488
297,15489
296,15489
296,15490
295,15490
295,15491
295,15491
294,15492
294,15493
293,15493
293,15494
292,15494
292,15495
291,15495
291,15496
291,15496
290,15497
290,15497
290,15498
290,15498
290,15499
290,15500
291,15500
290,15501
291,15501
291,15502
292,15502
292,15503
293,15503
293,15504
293,15504
294,15505
294,15506
294,15506
294,15507
294,15507
294,15508
294,15508
294,15509
293,15509
293,15510
293,15510
292,15511
292,15512
291,15512
291,15513
290,15513
290,15514
290,15514
289,15515
288,15515
289,15516
288,15516
288,15517
288,15517
288,15518
288,15519
288,15519
288,15520
288,15520
289,15521
289,15521
290,15522
290,15522
291,15523
291,15523
291,15524
292,15525
293,15525
293,15526
293,15526
293,15527
293,15527
293,15528
292,15528
292,15529
292,15529
291,15531
291,15532
290,15532
290,15533
290,15533
289,15534
289,15534
288,15535
288,15535
288,15536
287,15536
287,15537
287,15537
287,15538
286,15539
287,15539
287,15540
287,15540
287,15541
287,15541
288,15542
288,15542
289,15543
290,15543
290,15544
291,15545
291,15545
291,15546
292,15546
292,15547
292,15547
292,15548
292,15548
291,15549
291,15549
291,15550
290,15551
290,15551
290,15552
289,15552
288,15553
288,15553
288,15554
287,15554
287,15555
286,15555
286,15556
286,15556
286,15557
286,15558
286,15558
286,15559
286,15559
286,15560
286,15560
287,15561
287,15561
288,15562
288,15562
289,15563
289,15564
290,15564
290,15565
291,15565
291,15566
291,15566
291,15567
291,15567
291,15568
291,15568
291,15569
290,15570
290,15570
289,15571
289,15571
288,15572
288,15572
288,15574
287,15574
287,15575
286,15575
286,15576
286,15576
286,15577
285,15578
285,15578
285,15579
285,15579
286,15580
286,15580
286,15581
287,15581
287,15582
287,15582
288,15583
288,15584
289,15584
290,15585
290,15585
290,15586
291,15586
291,15587
291,15587
291,15588
291,15588
290,15589
290,15590
290,15590
289,15591
289,15591
288,15592
288,15592
288,15593
287,15593
287,15594
287,15594
286,15595
286,15595
286,15596
286,15597
285,15597
285,15598
285,15598
285,15599
285,15599
286,15600
286,15600
286,15601
286,15601
287,15602
288,15603
288,15603
289,15604
289,15604
290,15605
290,15605
290,15606
290,15606
291,15607
290,15607
290,15608
290,15609
290,15609
289,15610
289,15610
289,15611
288,15611
288,15612
287,15612
287,15613
287,15613
286,15614
286,15614
286,15616
285,15617
286,15617
285,15618
285,15618
285,15619
285,15619
285,15620
286,15620
286,15621
286,15621
287,15622
287,15623
288,15623
289,15624
289,15624
290,15625
290,15625
291,15626
291,15626
291,15627
291,15627
291,15628
291,15629
291,15629
290,15630
290,15630
290,15631
289,15631
289,15632
289,15632
288,15633
288,15633
287,15634
287,15634
287,15635
286,15636
286,15636
286,15637
286,15637
286,15638
285,15638
286,15639
286,15639
286,15640
287,15640
287,15641
288,15642
288,15642
288,15643
289,15643
289,15644
290,15644
290,15645
291,15645
291,15646
291,15646
291,15647
291,15648
291,15648
291,15649
291,15649
290,15650
290,15650
290,15651
289,15651
289,15652
288,15652
288,15653
288,15653
288,15654
287,15655
287,15655
286,15656
286,15656
286,15657
286,15657
286,15659
286,15659
286,15660
287,15660
287,15661
287,15662
288,15662
288,15663
288,15663
289,15664
289,15664
290,15665
290,15665
291,15666
292,15666
291,15667
291,15668
291,15668
291,15669
291,15669
291,15670
291,15670
290,15671
290,15671
289,15672
289,15672
289,15673
288,15673
288,15674
287,15675
287,15675
287,15676
287,15676
287,15677
286,15677
286,15678
286,15678
286,15679
286,15679
287,15680
287,15681
288,15681
288,15682
288,15682
289,15683
290,15683
290,15684
291,15684
291,15685
291,15685
292,15686
292,15687
292,15687
292,15688
292,15688
292,15689
291,15689
292,15690
291,15690
290,15691
290,15691
290,15692
289,15692
289,15693
289,15694
288,15694
288,15695
288,15695
287,15696
287,15696
287,15697
287,15697
287,15698
287,15698
287,15699
287,15700
288,15700
288,15702
289,15702
289,15703
290,15703
290,15704
291,15704
291,15705
292,15705
292,15706
292,15707
293,15707
293,15708
293,15708
293,15709
292,15709
292,15710
292,15710
291,15711
291,15711
291,15712
290,15712
290,15713
290,15714
289,15714
289,15715
289,15715
288,15716
288,15716
288,15717
288,15717
287,15718
288,15718
288,15719
288,15720
288,15720
289,15721
289,15721
290,15722
290,15722
291,15723
291,15723
292,15724
292,15724
293,15725
293,15726
294,15726
294,15727
294,15727
294,15728
294,15728
294,15729
294,15729
293,15730
293,15730
293,15731
292,15731
292,15732
292,15733
291,15733
291,15734
290,15734
291,15735
290,15735
290,15736
290,15736
290,15737
290,15737
290,15738
290,15739
290,15739
290,15740
291,15740
292,15741
293,15741
293,15742
294,15742
294,15744
295,15744
296,15745
296,15746
297,15746
297,15747
298,15747
298,15748
298,15748
298,15749
298,15749
298,15750
298,15750
298,15751
297,15751
297,15752
297,15753
296,15753
296,15754
296,15754
296,15755
296,15755
295,15756
295,15756
295,15757
295,15757
295,15758
295,15759
295,15759
295,15760
296,15760
296,15761
297,15761
297,15762
298,15762
298,15763
299,15763
300,15764
300,15765
301,15765
301,15766
301,15766
302,15767
302,15767
302,15768
302,15768
301,15769
301,15769
301,15770
300,15770
300,15771
300,15772
299,15772
299,15773
299,15773
299,15774
298,15774
298,15775
297,15775
297,15776
297,15776
297,15777
297,15778
296,15778
297,15779
297,15779
297,15780
297,15780
298,15781
298,15781
299,15782
300,15782
300,15783
300,15784
301,15784
301,15785
301,15785
302,15787
302,15787
302,15788
302,15788
302,15789
301,15789
301,15790
301,15790
300,15791
300,15792
299,15792
299,15793
298,15793
298,15794
297,15794
297,15795
297,15795
296,15796
296,15796
296,15797
295,15798
295,15798
295,15799
295,15799
295,15800
295,15800
296,15801
296,15801
296,15802
298,15802
297,15803
298,15804
299,15804
299,15805
299,15805
300,15806
300,15806
300,15807
300,15807
300,15808
300,15808
299,15809
299,15809
299,15810
298,15811
298,15811
297,15812
297,15812
296,15813
296,15813
296,15814
295,15814
294,15815
294,15815
294,15816
294,15817
293,15817
293,15818
293,15818
293,15819
293,15819
294,15820
294,15820
294,15821
295,15821
295,15822
296,15823
296,15823
297,15824
297,15824
298,15825
299,15825
298,15826
299,15826
298,15827
299,15827
298,15828
298,15828
298,15830
298,15831
297,15831
297,15832
297,15832
296,15833
295,15833
295,15834
295,15834
294,15835
294,15835
294,15836
293,15837
293,15837
293,15838
293,15838
293,15839
293,15839
293,15840
293,15840
293,15841
294,15841
294,15842
295,15843
295,15843
296,15844
296,15844
297,15845
297,15845
298,15846
298,15846
298,15847
298,15847
298,15848
298,15848
298,15849
297,15850
297,15850
297,15851
296,15851
296,15852
295,15852
294,15853
294,15853
294,15854
293,15854
293,15855
293,15856
292,15856
291,15857
291,15857
291,15858
291,15858
290,15859
290,15859
290,15860
290,15860
291,15861
291,15862
291,15862
291,15863
292,15863
292,15864
293,15864
293,15865
293,15865
294,15866
294,15866
294,15867
294,15867
294,15868
293,15869
293,15869
293,15870
293,15870
293,15872
294,15872
294,15873
293,15873
294,15874
294,15874
295,15875
296,15876
296,15876
297,15877
298,15877
299,15878
300,15878
301,15879
303,15879
304,15880
306,15880
308,15881
309,15882
311,15882
313,15883
315,15883
317,15884
319,15884
321,15885
324,15885
325,15886
327,15886
329,15887
331,15887
333,15888
334,15889
336,15889
337,15890
338,15890
340,15891
341,15891
342,15892
343,15892
344,15893
345,15893
346,15894
346,15895
347,15895
347,15896
348,15896
348,15897
349,15897
349,15898
350,15898
350,15899
350,15899
350,15900
350,15901
351,15901
351,15902
351,15902
351,15903
352,15903
352,15904
352,15904
352,15905
352,15905
352,15906
352,15906
352,15907
351,15908
351,15908
351,15909
350,15909
349,15910
348,15910
348,15911
347,15911
346,15912
346,15912
345,15913
344,15915
343,15915
342,15916
342,15916
341,15917
341,15917
341,15918
339,15918
339,15919
339,15919
339,15920
338,15921
339,15921
339,15922
339,15922
339,15923
339,15923
339,15924
339,15924
339,15925
339,15925
339,15926
339,15926
339,15927
338,15928
337,15928
337,15929
336,15929
335,15930
335,15930
334,15931
333,15931
332,15932
331,15932
330,15933
329,15934
329,15934
328,15935
327,15935
326,15936
325,15936
325,15937
324,15937
323,15938
323,15938
323,15939
323,15940
322,15940
322,15941
323,15941
322,15942
322,15942
323,15943
323,15943
323,15944
323,15944
323,15945
323,15945
323,15946
322,15947
322,15947
322,15948
321,15948
320,15949
319,15949
318,15950
318,15950
317,15951
316,15951
316,15952
315,15953
314,15953
313,15954
312,15954
312,15955
311,15955
311,15956
310,15956
309,15958
309,15958
309,15959
309,15960
308,15960
308,15961
308,15961
308,15962
308,15962
309,15963
308,15963
309,15964
309,15964
309,15965
309,15965
309,15966
309,15967
309,15967
309,15968
308,15968
308,15969
307,15969
307,15970
306,15970
305,15971
305,15971
304,15972
303,15973
303,15973
302,15974
302,15974
301,15975
300,15975
300,15976
299,15976
299,15977
299,15977
298,15978
298,15979
298,15979
298,15980
298,15980
298,15981
299,15981
299,15982
299,15982
300,15983
300,15983
300,15984
301,15984
301,15985
301,15986
301,15986
301,15987
301,15987
301,15988
301,15988
300,15989
300,15989
299,15990
299,15990
298,15991
298,15992
298,15992
297,15993
296,15993
296,15994
295,15994
295,15995
294,15995
294,15996
294,15996
293,15997
294,15998
293,15998
293,16000
293,16000
293,16001
294,16001
294,16002
295,16002
295,16003
295,16003
296,16004
296,16004
297,16005
297,16006
297,16006
297,16007
297,16007
298,16008
298,16008
298,16009
297,16009
296,16010
296,16010
296,16011
296,16012
295,16012
294,16013
294,16013
294,16014
294,16014
293,16015
293,16015
292,16016
292,16016
292,16017
292,16018
291,16018
291,16019
291,16019
292,16020
292,16020
292,16021
293,16021
293,16022
293,16022
294,16023
294,16023
295,16024
295,16025
296,16025
296,16026
296,16026
296,16027
296,16027
296,16028
296,16028
296,16029
295,16029
295,16030
295,16031
294,16031
294,16032
294,16032
294,16033
293,16033
293,16034
292,16034
292,16035
292,16035
291,16036
291,16037
291,16037
291,16038
291,16038
291,16039
291,16039
291,16040
292,16040
292,16041
293,16041
293,16043
294,16044
294,16044
295,16045
295,16045
296,16046
296,16046
297,16047
297,16047
297,16048
297,16048
297,16049
296,16049
296,16050
296,16051
295,16051
295,16052
295,16052
294,16053
294,16053
293,16054
293,16054
293,16055
292,16055
292,16056
292,16057
292,16057
292,16058
292,16058
291,16059
291,16059
292,16060
292,16060
292,16061
293,16061
293,16062
294,16063
295,16063
295,16064
296,16064
296,16065
297,16065
298,16066
298,16066
298,16067
298,16067
298,16068
298,16068
297,16069
297,16070
297,16070
297,16071
296,16071
296,16072
296,16072
295,16073
295,16073
295,16074
294,16074
294,16075
294,16076
293,16076
293,16077
293,16077
293,16078
293,16078
293,16079
294,16079
294,16080
295,16080
295,16081
296,16082
296,16082
297,16083
297,16083
298,16084
299,16084
299,16086
299,16086
300,16087
300,16087
300,16088
300,16088
300,16089
300,16090
300,16090
299,16091
299,16091
299,16092
298,16092
298,16093
298,16093
298,16094
297,16094
297,16095
297,16096
296,16096
296,16097
296,16097
296,16098
296,16098
296,16099
296,16099
296,16100
296,16100
297,16101
297,16102
298,16102
299,16103
300,16103
300,16104
301,16104
301,16105
301,16105
302,16106
302,16106
302,16107
302,16107
302,16108
302,16109
302,16109
302,16110
302,16110
302,16111
301,16111
301,16112
301,16112
300,16113
300,16113
300,16114
299,16115
299,16115
299,16116
299,16116
299,16117
299,16117
299,16118
299,16118
299,16119
299,16119
300,16120
301,16121
301,16121
301,16122
302,16122
303,16123
303,16123
304,16124
304,16124
305,16125
306,16125
306,16126
306,16126
306,16128
307,16129
306,16129
306,16130
306,16130
306,16131
306,16131
306,16132
305,16132
305,16133
305,16133
304,16134
304,16135
304,16135
304,16136
303,16136
303,16137
303,16137
303,16138
303,16138
304,16139
304,16139
304,16140
304,16141
305,16141
305,16142
306,16142
307,16143
307,16143
308,16144
308,16144
309,16145
309,16145
310,16146
310,16146
310,16147
311,16148
310,16148
310,16149
310,16149
310,16150
310,16150
309,16151
309,16151
308,16152
308,16152
308,16153
307,16154
307,16154
307,16155
306,16155
306,16156
306,16156
305,16157
305,16157
305,16158
305,16158
305,16159
305,16160
305,16160
305,16161
306,16161
306,16162
307,16162
307,16163
308,16163
308,16164
309,16164
309,16165
309,16165
310,16166
309,16167
309,16167
309,16168
309,16168
309,16169
308,16169
307,16171
307,16171
306,16172
306,16172
305,16173
305,16174
304,16174
304,16175
303,16175
303,16176
302,16176
302,16177
302,16177
301,16178
301,16178
300,16179
300,16180
300,16180
301,16181
301,16181
301,16182
301,16182
302,16183
302,16183
302,16184
303,16184
303,16185
303,16185
304,16186
304,16187
304,16187
303,16188
303,16188
303,16189
302,16189
302,16190
301,16190
301,16191
300,16191
300,16192
299,16193
299,16193
298,16194
297,16194
297,16195
296,16195
296,16196
296,16196
295,16197
295,16197
295,16198
295,16199
295,16199
295,16200
295,16200
295,16201
295,16201
296,16202
296,16202
297,16203
297,16203
297,16204
298,16204
298,16205
298,16206
298,16206
298,16207
298,16207
298,16208
298,16208
297,16209
298,16209
297,16210
296,16210
296,16211
295,16212
295,16212
294,16214
294,16214
293,16215
293,16215
292,16216
292,16216
292,16217
291,16217
291,16218
291,16219
291,16219
291,16220
291,16220
292,16221
292,16221
292,16222
293,16222
293,16223
293,16223
294,16224
294,16224
295,16225
295,16226
296,16226
296,16227
296,16227
296,16228
296,16228
296,16229
295,16229
295,16230
294,16230
294,16231
294,16232
293,16232
293,16233
293,16233
292,16234
292,16234
291,16235
291,16235
290,16236
290,16236
290,16237
290,16238
290,16238
290,16239
289,16239
290,16240
290,16240
291,16241
291,16241
291,16242
292,16242
292,16243
293,16243
293,16244
294,16245
294,16245
295,16246
295,16246
295,16247
295,16247
294,16248
295,16248
294,16249
294,16249
294,16250
293,16251
293,16251
292,16252
292,16252
292,16253
291,16253
291,16254
291,16254
290,16256
290,16256
289,16257
289,16258
289,16258
289,16259
289,16259
289,16260
289,16260
289,16261
290,16261
290,16262
291,16262
291,16263
292,16263
292,16264
293,16265
294,16265
294,16266
294,16266
295,16267
294,16267
295,16268
294,16268
294,16269
294,16269
293,16270
293,16271
293,16271
293,16272
292,16272
292,16273
291,16273
291,16274
290,16274
290,16275
290,16275
289,16276
289,16277
289,16277
289,16278
289,16278
288,16279
289,16279
289,16280
289,16280
290,16281
290,16281
291,16282
291,16282
292,16283
292,16284
293,16284
293,16285
293,16285
293,16286
294,16286
294,16287
294,16287
294,16288
293,16288
293,16289
293,16290
293,16290
292,16291
292,16291
292,16292
291,16292
290,16293
290,16293
290,16294
289,16294
288,16295
288,16296
288,16296
288,16297
288,16297
288,16299
288,16299
288,16300
288,16300
288,16301
289,16301
289,16302
290,16302
290,16303
291,16304
291,16304
291,16305
292,16305
292,16306
293,16306
293,16307
293,16307
293,16308
293,16308
293,16309
293,16310
292,16310
292,16311
291,16311
291,16312
291,16312
290,16313
290,16313
290,16314
289,16314
289,16315
288,16316
288,16316
288,16317
288,16317
288,16318
288,16318
288,16319
287,16319
288,16320
288,16320
289,16321
289,16321
290,16322
290,16323
291,16323
291,16324
292,16324
292,16325
293,16325
293,16326
293,16326
293,16327
293,16327
293,16328
293,16329
293,16329
293,16330
292,16330
292,16331
291,16331
291,16332
291,16332
290,16333
290,16333
290,16334
290,16335
289,16335
289,16336
289,16336
289,16337
288,16337
288,16338
288,16338
288,16339
289,16339
289,16340
290,16340
290,16342
291,16343
291,16343
292,16344
292,16344
293,16345
294,16345
294,16346
295,16346
295,16347
295,16347
295,16348
295,16349
295,16349
294,16350
294,16350
294,16351
294,16351
293,16352
293,16352
293,16353
292,16353
292,16354
291,16355
291,16355
291,16356
290,16356
290,16357
290,16357
290,16358
290,16358
290,16359
291,16359
291,16360
291,16360
292,16361
292,16362
293,16362
