t;emg
22573;748
22574;747
22575;747
22576;746
22577;746
22578;745
22579;744
22580;742
22581;742
22582;741
22583;741
22584;740
22585;739
22586;738
22587;737
22588;737
22589;736
22590;735
22591;735
22592;734
22593;733
22594;733
22595;733
22596;733
22597;734
22598;734
22599;735
22600;735
22601;736
22602;736
22603;737
22604;738
22605;739
22606;740
22607;741
22608;741
22609;740
22610;740
22611;740
22612;741
22613;741
22614;741
22615;741
22616;741
22617;741
22618;742
22619;743
22620;744
22621;745
22622;745
22623;746
22624;747
22625;748
22626;749
22627;749
22628;750
22629;750
22630;751
22631;752
22632;752
22633;752
22634;752
22635;753
22636;753
22637;753
22638;753
22639;752
22640;752
22641;752
22642;750
22643;750
22644;748
22645;748
22646;747
22647;746
22648;744
22649;744
22650;743
22651;743
22652;742
22653;742
22654;742
22655;742
22656;741
22657;741
22658;742
22659;741
22660;741
22661;741
22662;741
22663;740
22664;740
22665;740
22666;741
22667;741
22668;741
22669;741
22670;741
22671;741
22672;740
22673;739
22674;739
22675;739
22676;739
22677;739
22678;739
22679;738
22680;737
22681;736
22682;734
22683;731
22684;729
22685;723
22686;720
22687;718
22688;716
22689;715
22690;713
22691;712
22692;712
22693;713
22694;714
22695;715
22696;716
22697;718
22698;721
22699;723
22700;725
22701;727
22702;729
22703;731
22704;735
22705;736
22706;738
22707;740
22708;741
22709;743
22710;745
22711;747
22712;747
22713;749
22714;749
22715;750
22716;750
22717;751
22718;751
22719;751
22720;751
22721;750
22722;750
22723;747
22724;747
22725;746
22726;745
22727;745
22728;744
22729;744
22730;744
22731;744
22732;744
22733;744
22734;745
22735;746
22736;747
22737;747
22738;748
22739;749
22740;749
22741;751
22742;752
22743;753
22744;753
22745;754
22746;754
22747;754
22748;754
22749;753
22750;753
22751;753
22752;752
22753;751
22754;751
22755;751
22756;750
22757;750
22758;750
22759;750
22760;750
22761;750
22762;750
22763;750
22764;750
22765;750
22766;750
22767;749
22768;749
22769;749
22770;749
22771;748
22772;749
22773;749
22774;749
22775;749
22776;749
22777;748
22778;748
22779;748
22780;748
22781;748
22782;747
22783;747
22784;747
22785;747
22786;747
22787;747
22788;747
22789;747
22790;747
22791;748
22792;749
22793;748
22794;749
22795;749
22796;749
22797;748
22798;748
22799;748
22800;748
22801;748
22802;748
22803;748
22804;748
22805;748
22806;747
22807;747
22808;746
22809;745
22810;743
22811;742
22812;741
22813;739
22814;738
22815;736
22816;733
22817;732
22818;731
22819;731
22820;730
22821;730
22822;730
22823;730
22824;730
22825;731
22826;731
22827;732
22828;733
22829;734
22830;735
22831;736
22832;737
22833;738
22834;739
22835;740
22836;741
22837;741
22838;741
22839;741
22840;740
22841;737
22842;736
22843;734
22844;733
22845;731
22846;730
22847;729
22848;729
22849;728
22850;728
22851;728
22852;729
22853;730
22854;730
22855;731
22856;732
22857;732
22858;732
22859;731
22860;731
22861;730
22862;730
22863;729
22864;729
22865;729
22866;729
22867;729
22868;729
22869;730
22870;730
22871;731
22872;731
22873;731
22874;731
22875;731
22876;731
22877;731
22878;731
22879;731
22880;731
22881;731
22882;731
22883;731
22884;732
22885;733
22886;734
22887;735
22888;736
22889;736
22890;736
22891;736
22892;737
22893;737
22894;737
22895;738
22896;738
22897;736
22898;735
22899;734
22900;733
22901;732
22902;731
22903;729
22904;728
22905;727
22906;726
22907;726
22908;726
22909;727
22910;728
22911;728
22912;729
22913;730
22914;731
22915;732
22916;734
22917;735
22918;736
22919;736
22920;737
22921;737
22922;737
22923;737
22924;737
22925;737
22926;737
22927;737
22928;737
22929;737
22930;737
22931;737
22932;737
22933;738
22934;738
22935;739
22936;740
22937;741
22938;741
22939;741
22940;742
22941;743
22942;743
22943;744
22944;744
22945;745
22946;745
22947;746
22948;746
22949;746
22950;746
22951;747
22952;747
22953;747
22954;747
22955;747
22956;747
22957;747
22958;747
22959;747
22960;747
22961;746
22962;746
22963;745
22964;744
22965;743
22966;740
22967;738
22968;737
22969;736
22970;735
22971;734
22972;733
22973;733
22974;733
22975;733
22976;733
22977;733
22978;734
22979;735
22980;735
22981;736
22982;737
22983;737
22984;738
22985;739
22986;740
22987;741
22988;741
22989;742
22990;742
22991;743
22992;743
22993;742
22994;743
22995;743
22996;743
22997;743
22998;743
22999;744
23000;744
23001;744
23002;745
23003;745
23004;746
23005;746
23006;746
23007;746
23008;747
23009;746
23010;745
23011;745
23012;744
23013;744
23014;743
23015;743
23016;742
23017;742
23018;741
23019;741
23020;741
23021;741
23022;741
23023;741
23024;742
23025;742
23026;743
23027;743
23028;744
23029;745
23030;746
23031;746
23032;747
23033;747
23034;748
23035;748
23036;749
23037;749
23038;749
23039;749
23040;750
23041;750
23042;749
23043;749
23044;749
23045;749
23046;748
23047;748
23048;749
23049;748
23050;749
23051;748
23052;748
23053;749
23054;749
23055;749
23056;749
23057;749
23058;749
23059;749
23060;749
23061;749
23062;749
23063;749
23064;748
23065;748
23066;747
23067;746
23068;746
23069;745
23070;745
23071;745
23072;744
23073;744
23074;744
23075;744
23076;744
23077;745
23078;745
23079;746
23080;746
23081;747
23082;747
23083;748
23084;749
23085;748
23086;748
23087;747
23088;746
23089;744
23090;741
23091;740
23092;739
23093;738
23094;737
23095;736
23096;736
23097;735
23098;736
23099;736
23100;736
23101;736
23102;735
23103;733
23104;732
23105;730
23106;728
23107;726
23108;725
23109;722
23110;721
23111;721
23112;720
23113;720
23114;720
23115;721
23116;722
23117;723
23118;725
23119;726
23120;727
23121;728
23122;732
23123;733
23124;735
23125;737
23126;738
23127;739
23128;741
23129;742
23130;743
23131;744
23132;745
23133;745
23134;747
23135;748
23136;749
23137;750
23138;751
23139;751
23140;753
23141;753
23142;754
23143;754
23144;755
23145;755
23146;756
23147;756
23148;756
23149;756
23150;755
23151;755
23152;755
23153;755
23154;755
23155;754
23156;754
23157;754
23158;753
23159;752
23160;752
23161;751
23162;750
23163;750
23164;750
23165;750
23166;750
23167;750
23168;751
23169;751
23170;751
23171;751
23172;751
23173;752
23174;752
23175;752
23176;752
23177;751
23178;750
23179;749
23180;749
23181;749
23182;748
23183;748
23184;748
23185;748
23186;748
23187;748
23188;748
23189;749
23190;749
23191;748
23192;748
23193;748
23194;747
23195;747
23196;745
23197;744
23198;744
23199;743
23200;743
23201;742
23202;741
23203;741
23204;741
23205;741
23206;740
23207;739
23208;738
23209;738
23210;737
23211;737
23212;737
23213;738
23214;738
23215;738
23216;739
23217;739
23218;740
23219;741
23220;742
23221;743
23222;745
23223;745
23224;746
23225;748
23226;749
23227;750
23228;751
23229;752
23230;752
23231;753
23232;754
23233;755
23234;755
23235;755
23236;756
23237;756
23238;756
23239;756
23240;756
23241;756
23242;755
23243;754
23244;754
23245;751
23246;749
23247;747
23248;746
23249;744
23250;742
23251;741
23252;740
23253;740
23254;740
23255;740
23256;740
23257;741
23258;742
23259;743
23260;744
23261;744
23262;744
23263;744
23264;745
23265;745
23266;746
23267;746
23268;746
23269;746
23270;747
23271;747
23272;746
23273;746
23274;745
23275;745
23276;744
23277;744
23278;743
23279;743
23280;743
23281;743
23282;743
23283;743
23284;744
23285;744
23286;744
23287;744
23288;744
23289;745
23290;745
23291;746
23292;746
23293;746
23294;747
23295;746
23296;746
23297;746
23298;746
23299;746
23300;746
23301;746
23302;746
23303;746
23304;746
23305;746
23306;745
23307;745
23308;744
23309;745
23310;744
23311;745
23312;745
23313;745
23314;745
23315;745
23316;744
23317;744
23318;744
23319;744
23320;744
23321;744
23322;745
23323;745
23324;745
23325;746
23326;747
23327;747
23328;748
23329;748
23330;748
23331;748
23332;749
23333;750
23334;751
23335;751
23336;752
23337;752
23338;753
23339;754
23340;754
23341;754
23342;754
23343;754
23344;754
23345;754
23346;754
23347;754
23348;754
23349;753
23350;752
23351;750
23352;749
23353;748
23354;748
23355;747
23356;747
23357;746
23358;747
23359;747
23360;747
23361;747
23362;748
23363;749
23364;749
23365;750
23366;751
23367;752
23368;752
23369;751
23370;750
23371;749
23372;747
23373;745
23374;744
23375;739
23376;736
23377;735
23378;733
23379;732
23380;731
23381;730
23382;730
23383;730
23384;731
23385;731
23386;732
23387;733
23388;734
23389;736
23390;736
23391;737
23392;738
23393;741
23394;742
23395;743
23396;744
23397;744
23398;745
23399;747
23400;748
23401;748
23402;749
23403;750
23404;751
23405;752
23406;753
23407;754
23408;754
23409;755
23410;756
23411;757
23412;758
23413;758
23414;758
23415;759
23416;759
23417;759
23418;759
23419;759
23420;759
23421;759
23422;759
23423;759
23424;759
23425;759
23426;759
23427;759
23428;759
23429;758
23430;758
23431;758
23432;758
23433;757
23434;756
23435;755
23436;754
23437;753
23438;752
23439;751
23440;750
23441;750
23442;749
23443;748
23444;747
23445;747
23446;746
23447;746
23448;746
23449;745
23450;745
23451;745
23452;745
23453;745
23454;746
23455;746
23456;747
23457;747
23458;748
23459;748
23460;748
23461;749
23462;749
23463;750
23464;750
23465;750
23466;750
23467;750
23468;750
23469;750
23470;750
23471;750
23472;749
23473;748
23474;747
23475;746
23476;745
23477;745
23478;745
23479;744
23480;745
23481;745
23482;746
23483;747
23484;747
23485;748
23486;748
23487;749
23488;749
23489;749
23490;750
23491;750
23492;751
23493;751
23494;751
23495;751
23496;752
23497;752
23498;753
23499;754
23500;754
23501;754
23502;754
23503;754
23504;754
23505;752
23506;751
23507;750
23508;749
23509;748
23510;747
23511;745
23512;744
23513;744
23514;744
23515;743
23516;743
23517;744
23518;744
23519;745
23520;746
23521;746
23522;747
23523;749
23524;750
23525;751
23526;752
23527;753
23528;754
23529;755
23530;755
23531;755
23532;756
23533;757
23534;757
23535;758
23536;758
23537;758
23538;758
23539;759
23540;759
23541;759
23542;758
23543;758
23544;757
23545;756
23546;756
23547;755
23548;754
23549;753
23550;751
23551;749
23552;748
23553;746
23554;742
23555;741
23556;739
23557;737
23558;736
23559;734
23560;732
23561;731
23562;731
23563;730
23564;730
23565;731
23566;732
23567;733
23568;734
23569;735
23570;736
23571;737
23572;738
23573;741
23574;741
23575;742
23576;743
23577;743
23578;744
23579;745
23580;745
23581;746
23582;746
23583;747
23584;747
23585;747
23586;747
23587;747
23588;747
23589;746
23590;745
23591;745
23592;744
23593;744
23594;743
23595;743
23596;742
23597;742
23598;742
23599;742
23600;741
23601;742
23602;742
23603;742
23604;743
23605;744
23606;744
23607;745
23608;746
23609;747
23610;749
23611;750
23612;751
23613;752
23614;753
23615;753
23616;755
23617;755
23618;756
23619;756
23620;756
23621;756
23622;757
23623;757
23624;757
23625;757
23626;757
23627;757
23628;757
23629;757
23630;757
23631;757
23632;756
23633;756
23634;754
23635;753
23636;753
23637;752
23638;752
23639;751
23640;751
23641;751
23642;751
23643;750
23644;750
23645;750
23646;750
23647;750
23648;750
23649;750
23650;751
23651;751
23652;751
23653;753
23654;753
23655;753
23656;754
23657;754
23658;754
23659;755
23660;754
23661;754
23662;754
23663;754
23664;753
23665;751
23666;750
23667;749
23668;748
23669;747
23670;746
23671;746
23672;744
23673;744
23674;744
23675;744
23676;744
23677;744
23678;744
23679;744
23680;744
23681;744
23682;743
23683;742
23684;741
23685;740
23686;740
23687;740
23688;740
23689;740
23690;742
23691;743
23692;744
23693;744
23694;745
23695;746
23696;747
23697;747
23698;747
23699;747
23700;747
23701;748
23702;748
23703;748
23704;748
23705;749
23706;749
23707;749
23708;750
23709;751
23710;751
23711;751
23712;752
23713;752
23714;752
23715;752
23716;752
23717;752
23718;752
23719;752
23720;751
23721;751
23722;751
23723;752
23724;752
23725;752
23726;753
23727;754
23728;754
23729;755
23730;755
23731;755
23732;756
23733;757
23734;758
23735;758
23736;759
23737;759
23738;758
23739;758
23740;758
23741;758
23742;757
23743;757
23744;757
23745;757
23746;757
23747;757
23748;757
23749;758
23750;758
23751;759
23752;760
23753;760
23754;761
23755;761
23756;762
23757;762
23758;762
23759;762
23760;762
23761;762
23762;762
23763;762
23764;762
23765;762
23766;762
23767;763
23768;763
23769;763
23770;763
23771;764
23772;764
23773;764
23774;764
23775;765
23776;765
23777;764
23778;764
23779;764
23780;763
23781;763
23782;762
23783;761
23784;760
23785;759
23786;758
23787;757
23788;757
23789;755
23790;754
23791;754
23792;754
23793;753
23794;753
23795;753
23796;753
23797;752
23798;752
23799;751
23800;751
23801;751
23802;750
23803;750
23804;749
23805;748
23806;747
23807;747
23808;746
23809;746
23810;745
23811;745
23812;745
23813;745
23814;743
23815;743
23816;742
23817;742
23818;741
23819;741
23820;740
23821;739
23822;738
23823;737
23824;737
23825;736
23826;736
23827;735
23828;735
23829;735
23830;735
23831;736
23832;736
23833;737
23834;737
23835;737
23836;737
23837;738
23838;739
23839;739
23840;740
23841;741
23842;741
23843;742
23844;743
23845;744
23846;745
23847;746
23848;746
23849;748
23850;748
23851;750
23852;751
23853;752
23854;752
23855;753
23856;753
23857;754
23858;754
23859;754
23860;754
23861;754
23862;753
23863;753
23864;752
23865;751
23866;751
23867;750
23868;749
23869;749
23870;747
23871;746
23872;746
23873;745
23874;745
23875;745
23876;745
23877;746
23878;746
23879;746
23880;747
23881;747
23882;749
23883;749
23884;750
23885;751
23886;752
23887;753
23888;753
23889;755
23890;756
23891;756
23892;756
23893;756
23894;757
23895;757
23896;757
23897;757
23898;756
23899;756
23900;756
23901;755
23902;755
23903;754
23904;754
23905;754
23906;753
23907;752
23908;752
23909;751
23910;749
23911;748
23912;746
23913;742
23914;740
23915;738
23916;737
23917;735
23918;734
23919;733
23920;732
23921;732
23922;732
23923;732
23924;733
23925;733
23926;735
23927;736
23928;737
23929;738
23930;739
23931;740
23932;742
23933;742
23934;743
23935;744
23936;745
23937;746
23938;748
23939;749
23940;750
23941;750
23942;750
23943;751
23944;751
23945;751
23946;752
23947;751
23948;751
23949;751
23950;747
23951;746
23952;744
23953;742
23954;739
23955;737
23956;735
23957;732
23958;730
23959;729
23960;729
23961;728
23962;728
23963;729
23964;729
23965;730
23966;731
23967;731
23968;731
23969;732
23970;733
23971;734
23972;734
23973;735
23974;736
23975;736
23976;737
23977;738
23978;739
23979;740
23980;742
23981;743
23982;745
23983;746
23984;747
23985;747
23986;748
23987;749
23988;751
23989;752
23990;752
23991;752
23992;753
23993;753
23994;753
23995;753
23996;753
23997;753
23998;753
23999;753
24000;753
24001;753
24002;752
24003;752
24004;752
24005;752
24006;752
24007;752
24008;751
24009;751
24010;751
24011;751
24012;751
24013;749
24014;749
24015;748
24016;747
24017;747
24018;746
24019;746
24020;746
24021;746
24022;747
24023;747
24024;747
24025;748
24026;749
24027;749
24028;749
24029;749
24030;750
24031;750
24032;750
24033;750
24034;750
24035;750
24036;750
24037;750
24038;750
24039;750
24040;750
24041;750
24042;749
24043;749
24044;750
24045;750
24046;750
24047;749
24048;749
24049;749
24050;748
24051;748
24052;748
24053;748
24054;747
24055;747
24056;747
24057;747
24058;747
24059;747
24060;747
24061;747
24062;747
24063;747
24064;747
24065;747
24066;747
24067;747
24068;747
24069;747
24070;748
24071;748
24072;749
24073;749
24074;750
24075;750
24076;750
24077;750
24078;750
24079;750
24080;749
24081;749
24082;749
24083;749
24084;748
24085;748
24086;747
24087;746
24088;745
24089;745
24090;745
24091;744
24092;744
24093;743
24094;743
24095;742
24096;741
24097;739
24098;738
24099;736
24100;734
24101;733
24102;732
24103;731
24104;731
24105;730
24106;730
24107;729
24108;730
24109;730
24110;730
24111;730
24112;732
24113;733
24114;733
24115;735
24116;735
24117;736
24118;738
24119;739
24120;739
24121;740
24122;741
24123;741
24124;742
24125;742
24126;742
24127;743
24128;744
24129;744
24130;745
24131;747
24132;747
24133;748
24134;748
24135;748
24136;748
24137;747
24138;747
24139;745
24140;743
24141;741
24142;738
24143;734
24144;732
24145;731
24146;730
24147;729
24148;729
24149;729
24150;730
24151;731
24152;732
24153;733
24154;734
24155;737
24156;738
24157;740
24158;741
24159;743
24160;744
24161;746
24162;747
24163;749
24164;750
24165;751
24166;753
24167;754
24168;755
24169;756
24170;757
24171;758
24172;758
24173;759
24174;759
24175;760
24176;760
24177;760
24178;760
24179;760
24180;761
24181;761
24182;760
24183;760
24184;760
24185;760
24186;759
24187;756
24188;755
24189;753
24190;751
24191;750
24192;749
24193;747
24194;746
24195;746
24196;746
24197;746
24198;746
24199;747
24200;748
24201;748
24202;749
24203;750
24204;752
24205;754
24206;755
24207;756
24208;757
24209;758
24210;759
24211;761
24212;762
24213;763
24214;763
24215;764
24216;764
24217;765
24218;765
24219;765
24220;765
24221;765
24222;765
24223;764
24224;764
24225;763
24226;762
24227;761
24228;760
24229;758
24230;757
24231;756
24232;755
24233;754
24234;753
24235;752
24236;751
24237;751
24238;751
24239;751
24240;751
24241;751
24242;752
24243;752
24244;753
24245;754
24246;754
24247;755
24248;756
24249;756
24250;757
24251;757
24252;758
24253;758
24254;759
24255;759
24256;760
24257;759
24258;759
24259;759
24260;757
24261;755
24262;752
24263;750
24264;748
24265;745
24266;741
24267;739
24268;737
24269;736
24270;735
24271;734
24272;734
24273;735
24274;735
24275;736
24276;737
24277;738
24278;739
24279;741
24280;743
24281;744
24282;745
24283;747
24284;748
24285;751
24286;753
24287;754
24288;755
24289;756
24290;757
24291;759
24292;759
24293;760
24294;760
24295;761
24296;761
24297;761
24298;762
24299;762
24300;762
24301;762
24302;762
24303;762
24304;760
24305;760
24306;759
24307;759
24308;758
24309;757
24310;755
24311;755
24312;755
24313;754
24314;754
24315;754
24316;753
24317;753
24318;752
24319;752
24320;751
24321;750
24322;748
24323;747
24324;747
24325;747
24326;747
24327;746
24328;748
24329;748
24330;749
24331;750
24332;751
24333;752
24334;754
24335;754
24336;756
24337;756
24338;757
24339;758
24340;759
24341;759
24342;759
24343;759
24344;759
24345;759
24346;759
24347;760
24348;760
24349;760
24350;760
24351;761
24352;761
24353;760
24354;759
24355;759
24356;758
24357;758
24358;757
24359;755
24360;754
24361;753
24362;752
24363;752
24364;752
24365;752
24366;752
24367;752
24368;753
24369;753
24370;753
24371;754
24372;755
24373;755
24374;756
24375;756
24376;756
24377;757
24378;758
24379;758
24380;759
24381;759
24382;760
24383;760
24384;761
24385;762
24386;762
24387;762
24388;762
24389;761
24390;758
24391;757
24392;755
24393;753
24394;752
24395;751
24396;749
24397;749
24398;748
24399;748
24400;749
24401;750
24402;751
24403;752
24404;753
24405;754
24406;755
24407;756
24408;759
24409;760
24410;760
24411;761
24412;762
24413;763
24414;765
24415;765
24416;766
24417;766
24418;767
24419;767
24420;768
24421;769
24422;770
24423;771
24424;771
24425;772
24426;772
24427;773
24428;774
24429;775
24430;775
24431;776
24432;776
24433;776
24434;776
24435;776
24436;776
24437;776
24438;776
24439;775
24440;774
24441;774
24442;773
24443;773
24444;773
24445;773
24446;773
24447;773
24448;774
24449;774
24450;774
24451;775
24452;776
24453;776
24454;777
24455;777
24456;778
24457;778
24458;778
24459;777
24460;777
24461;777
24462;776
24463;775
24464;775
24465;774
24466;773
24467;773
24468;772
24469;772
24470;771
24471;771
24472;771
24473;771
24474;770
24475;770
24476;770
24477;770
24478;770
24479;771
24480;771
24481;772
24482;774
24483;775
24484;776
24485;776
24486;778
24487;779
24488;780
24489;781
24490;782
24491;782
24492;783
24493;783
24494;784
24495;785
24496;785
24497;786
24498;786
24499;786
24500;786
24501;785
24502;785
24503;784
24504;783
24505;782
24506;780
24507;780
24508;779
24509;778
24510;777
24511;777
24512;776
24513;776
24514;775
24515;775
24516;775
24517;775
24518;775
24519;775
24520;776
24521;776
24522;776
24523;777
24524;777
24525;777
24526;778
24527;778
24528;779
24529;779
24530;780
24531;780
24532;781
24533;781
24534;781
24535;780
24536;780
24537;778
24538;777
24539;777
24540;776
24541;776
24542;776
24543;776
24544;775
24545;774
24546;773
24547;771
24548;769
24549;766
24550;765
24551;763
24552;762
24553;761
24554;760
24555;760
24556;760
24557;760
24558;760
24559;760
24560;761
24561;762
24562;764
24563;765
24564;766
24565;767
24566;768
24567;770
24568;771
24569;772
24570;773
24571;773
24572;772
24573;772
24574;772
24575;771
24576;771
24577;771
24578;770
24579;770
24580;768
24581;768
24582;768
24583;768
24584;768
24585;768
24586;768
24587;768
24588;767
24589;768
24590;767
24591;767
24592;767
24593;767
24594;768
24595;768
24596;768
24597;768
24598;768
24599;767
24600;767
24601;767
24602;768
24603;768
24604;768
24605;769
24606;770
24607;770
24608;771
24609;772
24610;772
24611;773
24612;774
24613;775
24614;775
24615;776
24616;777
24617;777
24618;778
24619;778
24620;778
24621;778
24622;777
24623;776
24624;772
24625;770
24626;768
24627;767
24628;765
24629;763
24630;760
24631;759
24632;758
24633;758
24634;759
24635;759
24636;761
24637;762
24638;764
24639;765
24640;767
24641;769
24642;772
24643;774
24644;775
24645;776
24646;777
24647;778
24648;780
24649;781
24650;782
24651;783
24652;784
24653;784
24654;784
24655;786
24656;786
24657;787
24658;787
24659;787
24660;787
24661;788
24662;788
24663;788
24664;788
24665;788
24666;788
24667;788
24668;788
24669;788
24670;788
24671;788
24672;788
24673;788
24674;787
24675;786
24676;786
24677;785
24678;785
24679;785
24680;785
24681;784
24682;784
24683;785
24684;784
24685;784
24686;784
24687;784
24688;784
24689;784
24690;783
24691;783
24692;784
24693;784
24694;784
24695;784
24696;784
24697;785
24698;785
24699;785
24700;786
24701;786
24702;786
24703;786
24704;786
24705;785
24706;785
24707;784
24708;783
24709;782
24710;781
24711;780
24712;779
24713;779
24714;778
24715;778
24716;778
24717;779
24718;779
24719;779
24720;779
24721;780
24722;781
24723;782
24724;782
24725;783
24726;783
24727;783
24728;783
24729;783
24730;782
24731;782
24732;781
24733;781
24734;780
24735;779
24736;778
24737;777
24738;776
24739;774
24740;773
24741;771
24742;770
24743;768
24744;767
24745;766
24746;764
24747;761
24748;759
24749;758
24750;757
24751;755
24752;754
24753;752
24754;751
24755;750
24756;750
24757;749
24758;749
24759;749
24760;750
24761;750
24762;751
24763;752
24764;753
24765;755
24766;755
24767;756
24768;756
24769;757
24770;757
24771;758
24772;758
24773;758
24774;758
24775;758
24776;757
24777;757
24778;757
24779;757
24780;756
24781;756
24782;756
24783;755
24784;754
24785;754
24786;754
24787;754
24788;754
24789;753
24790;753
24791;754
24792;754
24793;754
24794;755
24795;755
24796;756
24797;756
24798;757
24799;757
24800;758
24801;758
24802;758
24803;759
24804;759
24805;760
24806;760
24807;760
24808;760
24809;761
24810;761
24811;761
24812;762
24813;762
24814;763
24815;763
24816;763
24817;764
24818;764
24819;764
24820;764
24821;765
24822;765
24823;765
24824;765
24825;765
24826;766
24827;766
24828;767
24829;767
24830;768
24831;768
24832;769
24833;770
24834;770
24835;771
24836;771
24837;772
24838;772
24839;773
24840;773
24841;774
24842;774
24843;774
24844;773
24845;772
24846;772
24847;771
24848;770
24849;769
24850;769
24851;768
24852;767
24853;766
24854;766
24855;765
24856;764
24857;764
24858;762
24859;762
24860;761
24861;761
24862;761
24863;760
24864;760
24865;759
24866;760
24867;759
24868;760
24869;759
24870;757
24871;756
24872;754
24873;753
24874;752
24875;751
24876;749
24877;749
24878;748
24879;748
24880;748
24881;748
24882;748
24883;748
24884;749
24885;749
24886;749
24887;750
24888;750
24889;751
24890;751
24891;752
24892;752
24893;753
24894;754
24895;756
24896;757
24897;757
24898;758
24899;759
24900;759
24901;759
24902;760
24903;760
24904;760
24905;760
24906;760
24907;760
24908;760
24909;760
24910;759
24911;759
24912;759
24913;757
24914;757
24915;756
24916;755
24917;755
24918;754
24919;754
24920;754
24921;754
24922;755
24923;755
24924;755
24925;755
24926;755
24927;755
24928;754
24929;754
24930;754
24931;753
24932;751
24933;750
24934;748
24935;746
24936;743
24937;742
24938;739
24939;738
24940;737
24941;737
24942;736
24943;736
24944;737
24945;737
24946;738
24947;738
24948;739
24949;739
24950;740
24951;742
24952;743
24953;743
24954;744
24955;745
24956;746
24957;748
24958;748
24959;750
24960;750
24961;751
24962;752
24963;754
24964;754
24965;755
24966;755
24967;756
24968;756
24969;757
24970;757
24971;757
24972;757
24973;758
24974;758
24975;758
24976;758
24977;758
24978;757
24979;757
24980;757
24981;756
24982;755
24983;754
24984;754
24985;754
24986;754
24987;753
24988;753
24989;753
24990;753
24991;753
24992;753
24993;753
24994;754
24995;754
24996;754
24997;754
24998;754
24999;755
25000;755
25001;755
25002;755
25003;754
25004;753
25005;752
25006;751
25007;750
25008;749
25009;749
25010;748
25011;747
25012;745
25013;744
25014;743
25015;743
25016;742
25017;743
25018;744
25019;744
25020;745
25021;746
25022;747
25023;749
25024;750
25025;752
25026;753
25027;755
25028;756
25029;757
25030;758
25031;759
25032;760
25033;760
25034;761
25035;761
25036;761
25037;762
25038;762
25039;761
25040;761
25041;761
25042;761
25043;761
25044;760
25045;761
25046;760
25047;760
25048;760
25049;760
25050;760
25051;760
25052;760
25053;760
25054;760
25055;760
25056;760
25057;760
25058;761
25059;761
25060;761
25061;761
25062;761
25063;761
25064;761
25065;761
25066;761
25067;761
25068;761
25069;761
25070;761
25071;760
25072;760
25073;760
25074;759
25075;758
25076;758
25077;757
25078;757
25079;757
25080;755
25081;755
25082;755
25083;754
25084;754
25085;754
25086;754
25087;754
25088;753
25089;753
25090;753
25091;753
25092;753
25093;753
25094;752
25095;752
25096;752
25097;751
25098;750
25099;748
25100;748
25101;747
25102;746
25103;745
25104;745
25105;745
25106;745
25107;745
25108;745
25109;745
25110;745
25111;747
25112;748
25113;748
25114;749
25115;750
25116;751
25117;752
25118;753
25119;753
25120;754
25121;754
25122;754
25123;755
25124;755
25125;755
25126;755
25127;755
25128;754
25129;754
25130;754
25131;754
25132;753
25133;753
25134;753
25135;752
25136;752
25137;752
25138;752
25139;752
25140;752
25141;752
25142;752
25143;752
25144;752
25145;751
25146;751
25147;751
25148;751
25149;751
25150;751
25151;752
25152;751
25153;752
25154;752
25155;752
25156;752
25157;752
25158;752
25159;752
25160;752
25161;752
25162;752
25163;752
25164;752
25165;752
25166;752
25167;752
25168;752
25169;753
25170;753
25171;753
25172;753
25173;753
25174;753
25175;752
25176;751
25177;751
25178;750
25179;748
25180;748
25181;747
25182;746
25183;746
25184;745
25185;745
25186;745
25187;745
25188;745
25189;745
25190;746
25191;747
25192;748
25193;749
25194;749
25195;750
25196;750
25197;752
25198;753
25199;753
25200;754
25201;754
25202;755
25203;756
25204;757
25205;758
25206;758
25207;758
25208;758
25209;759
25210;758
25211;757
25212;756
25213;755
25214;754
25215;753
25216;751
25217;750
25218;749
25219;747
25220;745
25221;744
25222;742
25223;741
25224;740
25225;739
25226;739
25227;739
25228;740
25229;741
25230;742
25231;742
25232;743
25233;744
25234;745
25235;746
25236;747
25237;748
25238;748
25239;749
25240;750
25241;751
25242;752
25243;752
25244;752
25245;753
25246;753
25247;754
25248;754
25249;754
25250;754
25251;754
25252;754
25253;754
25254;754
25255;754
25256;754
25257;754
25258;755
25259;755
25260;755
25261;756
25262;756
25263;756
25264;756
25265;756
25266;757
25267;756
25268;757
25269;757
25270;757
25271;757
25272;756
25273;756
25274;755
25275;755
25276;755
25277;754
25278;753
25279;752
25280;752
25281;751
25282;751
25283;750
25284;750
25285;749
25286;749
25287;749
25288;749
25289;749
25290;749
25291;749
25292;749
25293;750
25294;750
25295;750
25296;751
25297;751
25298;751
25299;752
25300;752
25301;752
25302;753
25303;753
25304;754
25305;754
25306;754
25307;754
25308;754
25309;754
25310;753
25311;753
25312;753
25313;752
25314;752
25315;751
25316;750
25317;750
25318;749
25319;749
25320;748
25321;747
25322;746
25323;745
25324;745
25325;744
25326;743
25327;741
25328;740
25329;738
25330;737
25331;736
25332;734
25333;732
25334;731
25335;730
25336;729
25337;728
25338;728
25339;727
25340;727
25341;727
25342;727
25343;727
25344;727
25345;727
25346;728
25347;728
25348;728
25349;728
25350;729
25351;729
25352;730
25353;729
25354;730
25355;730
25356;731
25357;731
25358;731
25359;731
25360;731
25361;731
25362;731
25363;731
25364;730
25365;730
25366;729
25367;729
25368;729
25369;728
25370;728
25371;726
